energy	cross_section
2.90324e+06	1.44641
3.07281e+06	1.3989
3.25227e+06	1.36451
3.44221e+06	1.34111
3.64325e+06	1.32197
3.85603e+06	1.3035
4.08124e+06	1.28596
4.3196e+06	1.26787
4.57188e+06	1.24867
4.83889e+06	1.22789
5.1215e+06	1.19034
5.42062e+06	1.14344
5.7372e+06	1.11664
6.07227e+06	1.08837
6.42692e+06	1.05946
6.80227e+06	1.02913
7.19955e+06	0.99701
7.62003e+06	0.96271
8.06507e+06	0.92518
8.5361e+06	0.883607
9.03464e+06	0.83719
9.5623e+06	0.785741
1.01208e+07	0.732159
1.07119e+07	0.677425
1.13375e+07	0.618416
1.19996e+07	0.558033
1.27004e+07	0.503931
1.34422e+07	0.446722
1.42273e+07	0.390557
1.50582e+07	0.342476
1.59377e+07	0.292453
1.68685e+07	0.254631
1.78537e+07	0.216783
1.88964e+07	0.177887
2e+07	0.137855
